Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Year,Month,Quarter,Day_of_Week,Week_of_Year,Profit,Profit_Margin,Sales_Rep_Encoded,Region_Encoded,Product_Category_Encoded,Customer_Type_Encoded,Payment_Method_Encoded,Sales_Channel_Encoded
1011,2023-12-03,Bob,East,8186.12,13,Electronics,1442.69,1882.57,Returning,0.28,Cash,Online,East-Bob,2023,12,4,6,48,-10568.850000000002,-129.1069517671376,1,0,1,1,1,0
1092,2023-03-25,Alice,West,1897.98,49,Furniture,2315.0,2467.28,New,0.15,Bank Transfer,Retail,West-Alice,2023,3,1,5,12,-111537.02,-5876.617245703327,0,3,3,0,0,1
1057,2023-12-27,Bob,South,3772.32,31,Furniture,2403.16,2453.35,Returning,0.19,Credit Card,Online,South-Bob,2023,12,4,2,52,-70725.63999999998,-1874.8579123722266,1,2,3,1,2,0
1089,2023-06-26,Eve,North,9029.21,35,Furniture,3925.85,4082.11,New,0.22,Cash,Online,North-Eve,2023,6,2,0,26,-128375.54000000001,-1421.78042154297,4,1,3,0,1,0
1050,2023-05-28,Alice,North,8086.27,6,Furniture,3763.26,4102.72,New,0.11,Credit Card,Retail,North-Alice,2023,5,2,6,21,-14493.29,-179.23331771014324,0,1,3,0,2,1
1023,2023-04-28,Charlie,North,9850.1,5,Electronics,2311.25,2482.34,Returning,0.22,Credit Card,Retail,North-Charlie,2023,4,2,4,17,-1706.1499999999996,-17.321143947777177,2,1,1,1,2,1
1031,2023-12-08,David,North,7567.06,22,Food,4236.05,4382.320000000001,New,0.2,Bank Transfer,Online,North-David,2023,12,4,4,49,-85626.04000000001,-1131.5628526799048,3,1,2,0,0,0
1094,2023-03-04,Bob,North,3992.63,49,Food,615.47,715.84,Returning,0.21,Credit Card,Retail,North-Bob,2023,3,1,5,9,-26165.4,-655.342468498208,1,1,2,1,2,1
1042,2023-07-08,Alice,East,5947.31,23,Electronics,1314.0,1567.78,Returning,0.15,Credit Card,Retail,East-Alice,2023,7,3,5,27,-24274.69,-408.1625138087639,0,0,1,1,2,1
1099,2023-12-26,Eve,West,6644.04,25,Electronics,4148.48,4293.69,New,0.11,Bank Transfer,Online,West-Eve,2023,12,4,1,52,-97067.95999999999,-1460.9779591935028,4,3,1,0,0,0
1007,2023-02-18,Alice,South,876.71,34,Clothing,1921.07,2289.27,Returning,0.07,Bank Transfer,Retail,South-Alice,2023,2,1,5,7,-64439.67,-7350.169383262424,0,2,0,1,0,1
1016,2023-11-23,Eve,East,5490.52,26,Clothing,4906.85,4954.39,New,0.25,Bank Transfer,Online,East-Eve,2023,11,4,3,47,-122087.58,-2223.606871480297,4,0,0,0,0,0
1090,2023-09-14,Charlie,West,7122.28,47,Clothing,2357.95,2693.33,New,0.18,Bank Transfer,Online,West-Charlie,2023,9,3,3,37,-103701.37,-1456.0136641637228,2,3,0,0,0,0
1060,2023-08-12,David,North,1756.48,5,Furniture,3970.08,4096.48,Returning,0.13,Cash,Retail,North-David,2023,8,3,5,32,-18093.920000000002,-1030.1238841319002,3,1,3,1,1,1
1002,2023-05-21,Charlie,West,7828.25,26,Clothing,2041.42,2291.17,Returning,0.28,Cash,Online,West-Charlie,2023,5,2,6,20,-45248.67,-578.0176923322581,2,3,0,1,1,0
1001,2023-08-03,Bob,West,5879.35,20,Food,2153.52,2303.7,Returning,0.01,Cash,Retail,West-Bob,2023,8,3,3,31,-37191.05,-632.5707773818534,1,3,2,1,1,1
1048,2023-07-30,Alice,North,9527.0,6,Furniture,1945.27,2309.43,New,0.26,Credit Card,Online,North-Alice,2023,7,3,6,30,-2144.619999999999,-22.510968825443467,0,1,3,0,2,0
1012,2023-11-14,Eve,North,519.98,6,Clothing,3609.42,4082.62,Returning,0.3,Bank Transfer,Retail,North-Eve,2023,11,4,1,46,-21136.54,-4064.87557213739,4,1,0,1,0,1
1069,2023-02-01,Eve,North,2726.73,18,Furniture,2760.21,3219.58,New,0.27,Bank Transfer,Retail,North-Eve,2023,2,1,2,5,-46957.049999999996,-1722.1011981384295,4,1,3,0,0,1
1037,2023-06-07,Alice,South,6055.38,4,Food,4721.7,5017.58,New,0.24,Cash,Retail,South-Alice,2023,6,2,2,23,-12831.419999999998,-211.90115236368317,0,2,2,0,1,1
1032,2023-10-12,Alice,North,3035.94,17,Clothing,1291.91,1528.59,Returning,0.11,Credit Card,Retail,North-Alice,2023,10,4,3,41,-18926.530000000002,-623.4158119066913,0,1,0,1,2,1
1009,2023-11-01,Bob,South,7172.8,14,Food,547.79,958.76,Returning,0.07,Credit Card,Retail,South-Bob,2023,11,4,2,44,-496.2599999999993,-6.918637073388346,1,2,2,1,2,1
1099,2023-10-13,Charlie,North,7614.15,14,Food,1996.64,2341.4700000000003,Returning,0.22,Credit Card,Online,North-Charlie,2023,10,4,4,41,-20338.810000000005,-267.1185884176173,2,1,2,1,2,0
1019,2023-05-24,Eve,South,1114.91,13,Food,3102.73,3202.68,New,0.09,Cash,Online,South-Eve,2023,5,2,2,21,-39220.579999999994,-3517.824757155285,4,2,2,0,1,0
1048,2023-01-19,Bob,West,5187.16,7,Clothing,4310.95,4723.2,Returning,0.05,Credit Card,Retail,West-Bob,2023,1,1,3,3,-24989.489999999998,-481.75668381156544,1,3,0,1,2,1
1080,2023-01-18,Charlie,East,5138.02,44,Electronics,1763.67,1983.82,New,0.24,Credit Card,Online,East-Charlie,2023,1,1,2,3,-72463.46,-1410.338223673711,2,0,1,0,2,0
1003,2023-09-14,Bob,West,3755.88,15,Clothing,3286.24,3388.84,Returning,0.09,Credit Card,Retail,West-Bob,2023,9,3,3,37,-45537.72,-1212.438097063804,1,3,0,1,2,1
1020,2023-03-19,Eve,West,9335.96,19,Food,1783.48,1931.56,Returning,0.27,Bank Transfer,Retail,West-Eve,2023,3,1,6,11,-24550.160000000003,-262.9634231509133,4,3,2,1,0,1
1024,2023-06-24,Alice,North,8292.31,43,Clothing,3105.24,3246.33,New,0.25,Cash,Online,North-Alice,2023,6,2,5,25,-125233.00999999998,-1510.2306836092716,0,1,0,0,1,0
1054,2023-07-13,Alice,South,7002.37,47,Food,4429.8,4694.21,New,0.25,Bank Transfer,Online,South-Alice,2023,7,3,3,28,-201198.23,-2873.2876154787596,0,2,2,0,0,0
1033,2023-04-23,Charlie,East,7171.83,44,Electronics,1195.22,1320.06,Returning,0.23,Bank Transfer,Retail,East-Charlie,2023,4,2,6,16,-45417.85,-633.281184857979,2,0,1,1,0,1
1024,2023-04-24,David,North,4670.99,35,Furniture,2051.0,2121.55,Returning,0.26,Cash,Retail,North-David,2023,4,2,0,17,-67114.01,-1436.8262402617004,3,1,3,1,1,1
1075,2023-08-10,Charlie,North,9217.85,17,Electronics,4966.66,5037.27,Returning,0.24,Bank Transfer,Retail,North-Charlie,2023,8,3,3,32,-75215.37,-815.9752002907402,2,1,1,1,0,1
1072,2023-06-15,David,North,6976.49,35,Electronics,4349.36,4645.17,Returning,0.18,Credit Card,Retail,North-David,2023,6,2,3,24,-145251.11,-2082.0084311738424,3,1,1,1,2,1
1036,2023-11-15,Bob,West,7316.91,19,Furniture,2844.97,3215.0,Returning,0.09,Credit Card,Retail,West-Bob,2023,11,4,2,46,-46737.51999999999,-638.7603510224943,1,3,3,1,2,1
1038,2023-05-12,Bob,South,8630.74,20,Clothing,2607.31,2774.86,New,0.27,Credit Card,Retail,South-Bob,2023,5,2,4,19,-43515.46,-504.1915293474256,1,2,0,0,2,1
1084,2023-09-21,Eve,South,2813.31,36,Furniture,1458.77,1485.75,New,0.25,Credit Card,Online,South-Eve,2023,9,3,3,38,-49702.41,-1766.687993857769,4,2,3,0,2,0
1099,2023-02-24,David,East,8090.0,35,Clothing,2610.19,2682.53,New,0.14,Cash,Retail,East-David,2023,2,1,4,8,-83266.65000000001,-1029.2540173053153,3,0,0,0,1,1
1089,2023-12-25,Eve,South,2032.88,32,Clothing,4248.5,4706.7,New,0.01,Bank Transfer,Retail,South-Eve,2023,12,4,0,52,-133919.12,-6587.654952579591,4,2,0,0,0,1
1099,2023-05-11,Alice,South,3518.89,48,Food,3441.61,3693.45,Returning,0.19,Bank Transfer,Online,South-Alice,2023,5,2,3,19,-161678.38999999998,-4594.5849401373725,0,2,2,1,0,0
1025,2023-10-15,David,North,3422.54,44,Food,1485.72,1717.97,New,0.02,Credit Card,Retail,North-David,2023,10,4,6,41,-61949.14,-1810.0340682650894,3,1,2,0,2,1
1093,2023-09-23,Charlie,North,9787.4,40,Furniture,1047.25,1075.89,New,0.28,Credit Card,Retail,North-Charlie,2023,9,3,5,38,-32102.6,-327.9992643603,2,1,3,0,2,1
1018,2024-01-01,Alice,West,8579.72,24,Electronics,1362.78,1729.81,New,0.29,Bank Transfer,Online,West-Alice,2024,1,1,0,1,-24127.0,-281.20964320513957,0,3,1,0,0,0
1082,2023-06-11,Alice,North,7041.58,17,Furniture,890.31,1159.06,Returning,0.06,Cash,Retail,North-Alice,2023,6,2,6,23,-8093.689999999999,-114.94139099463472,0,1,3,1,1,1
1066,2023-03-28,Charlie,North,7297.86,7,Clothing,523.42,632.4399999999999,New,0.2,Bank Transfer,Online,North-Charlie,2023,3,1,1,13,3633.92,49.794323267368796,2,1,0,0,0,0
1054,2023-02-24,Alice,North,5664.52,43,Food,2124.72,2188.66,Returning,0.03,Credit Card,Retail,North-Alice,2023,2,1,4,8,-85698.43999999999,-1512.8985333267424,0,1,2,1,2,1
1035,2023-10-15,David,North,9476.2,1,Furniture,610.83,808.69,New,0.22,Credit Card,Online,North-David,2023,10,4,6,41,8865.37,93.55406175471181,3,1,3,0,2,0
1080,2023-06-27,Eve,West,5012.96,35,Furniture,900.97,1321.18,Returning,0.1,Cash,Online,West-Eve,2023,6,2,1,26,-26520.99,-529.0485062717437,4,3,3,1,1,0
1061,2023-12-15,Alice,North,3867.13,32,Food,2759.26,3193.25,New,0.2,Bank Transfer,Online,North-Alice,2023,12,4,4,50,-84429.19,-2183.2519206750226,0,1,2,0,0,0
1041,2023-01-08,David,East,1714.05,36,Food,864.77,1170.16,Returning,0.11,Cash,Retail,East-David,2023,1,1,6,1,-29417.670000000002,-1716.2667366762932,3,0,2,1,1,1
1100,2023-11-17,Bob,East,7883.44,13,Food,366.2,732.69,New,0.04,Cash,Retail,East-Bob,2023,11,4,4,46,3122.84,39.61265640380342,1,0,2,0,1,1
1033,2023-11-09,David,East,7370.99,6,Clothing,1621.07,1687.5,Returning,0.12,Credit Card,Online,East-David,2023,11,4,3,45,-2355.4300000000003,-31.955408974913823,3,0,0,1,2,0
1068,2023-09-04,Eve,East,3905.11,14,Food,1140.58,1438.76,Returning,0.03,Bank Transfer,Online,East-Eve,2023,9,3,0,36,-12063.009999999998,-308.90320631173,4,0,2,1,0,0
1033,2023-11-19,David,North,349.41,37,Electronics,2600.76,2937.57,New,0.17,Credit Card,Retail,North-David,2023,11,4,6,46,-95878.71,-27440.173435219367,3,1,1,0,2,1
1014,2023-09-12,Charlie,East,8406.07,48,Furniture,556.72,665.07,Returning,0.01,Bank Transfer,Retail,East-Charlie,2023,9,3,1,37,-18316.49,-217.8959965834213,2,0,3,1,0,1
1021,2023-11-24,Eve,North,213.04,15,Food,3771.27,4212.55,Returning,0.16,Credit Card,Retail,North-Eve,2023,11,4,4,47,-56356.01,-26453.2529102516,4,1,2,1,2,1
1048,2023-02-23,Bob,West,7066.63,47,Food,4535.86,4641.41,New,0.27,Credit Card,Retail,West-Bob,2023,2,1,3,8,-206118.78999999998,-2916.7904644788246,1,3,2,0,2,1
1020,2023-09-06,Charlie,East,9705.55,4,Clothing,3730.0,3893.6,New,0.25,Bank Transfer,Retail,East-Charlie,2023,9,3,2,36,-5214.450000000001,-53.726476088423645,2,0,0,0,0,1
1008,2023-08-27,David,South,4432.85,40,Clothing,2687.49,3001.56,Returning,0.26,Bank Transfer,Online,South-David,2023,8,3,6,34,-103066.74999999999,-2325.067394565572,3,2,0,1,0,0
1007,2023-08-17,Eve,East,2426.24,16,Furniture,4310.31,4633.1,New,0.28,Credit Card,Retail,East-Eve,2023,8,3,3,33,-66538.72,-2742.462410973358,4,0,3,0,2,1
1067,2023-03-08,Bob,East,7078.22,28,Electronics,3489.85,3842.55,New,0.03,Bank Transfer,Online,East-Bob,2023,3,1,2,10,-90637.58,-1280.513744981083,1,0,1,0,0,0
1017,2023-02-20,Charlie,North,8189.57,16,Furniture,102.23,167.12,New,0.04,Credit Card,Retail,North-Charlie,2023,2,1,0,8,6553.889999999999,80.0272785994869,2,1,3,0,2,1
1033,2023-04-07,Bob,East,5509.66,4,Food,2000.75,2426.99,Returning,0.17,Bank Transfer,Online,East-Bob,2023,4,2,4,14,-2493.34,-45.25397211443175,1,0,2,1,0,0
1048,2023-04-02,David,South,9673.65,45,Electronics,4262.21,4533.31,Returning,0.27,Credit Card,Online,South-David,2023,4,2,6,13,-182125.80000000002,-1882.6999116155744,3,2,1,1,2,0
1076,2023-09-21,Bob,North,611.52,26,Electronics,1762.0,2002.95,Returning,0.29,Credit Card,Retail,North-Bob,2023,9,3,3,38,-45200.48,-7391.496598639456,1,1,1,1,2,1
1059,2023-10-18,Alice,North,5097.48,28,Electronics,224.32,715.06,Returning,0.01,Credit Card,Online,North-Alice,2023,10,4,2,42,-1183.4800000000005,-23.21696210676649,0,1,1,1,2,0
1086,2023-04-06,Charlie,West,7212.69,32,Electronics,3743.59,4116.38,Returning,0.11,Cash,Online,West-Charlie,2023,4,2,3,14,-112582.19,-1560.890458344945,2,3,1,1,1,0
1022,2023-03-29,Bob,West,8640.14,45,Furniture,4020.09,4087.91,Returning,0.06,Bank Transfer,Online,West-Bob,2023,3,1,2,13,-172263.91000000003,-1993.7629482855605,1,3,3,1,0,0
1030,2023-03-19,David,East,1874.63,2,Clothing,844.94,1225.64,Returning,0.23,Credit Card,Online,East-David,2023,3,1,6,11,184.75,9.855278108213355,3,0,0,1,2,0
1038,2023-10-15,David,West,8020.03,31,Clothing,2709.84,2766.51,New,0.19,Cash,Retail,West-David,2023,10,4,6,41,-75985.01000000001,-947.4404709209318,3,3,0,0,1,1
1051,2023-04-30,Bob,West,5571.8,3,Food,1000.18,1023.64,Returning,0.04,Credit Card,Online,West-Bob,2023,4,2,6,17,2571.26,46.147743996554084,1,3,2,1,2,0
1054,2023-10-29,David,West,4025.88,8,Clothing,3610.21,3817.99,Returning,0.15,Cash,Retail,West-David,2023,10,4,6,43,-24855.8,-617.4004192872118,3,3,0,1,1,1
1008,2023-06-14,Eve,North,1403.98,24,Clothing,1394.17,1891.02,New,0.21,Credit Card,Online,North-Eve,2023,6,2,2,24,-32056.100000000002,-2283.230530349435,4,1,0,0,2,0
1027,2023-07-01,Eve,North,8666.43,15,Clothing,1615.26,1710.95,New,0.23,Credit Card,Retail,North-Eve,2023,7,3,5,26,-15562.470000000001,-179.5718652317044,4,1,0,0,2,1
1027,2023-08-11,Eve,North,1657.0,43,Clothing,4232.61,4572.21,New,0.01,Cash,Retail,North-Eve,2023,8,3,4,32,-180345.22999999998,-10883.840072420035,4,1,0,0,1,1
1098,2023-11-07,Alice,West,3166.9,31,Food,2407.8,2502.76,Returning,0.27,Cash,Retail,West-Alice,2023,11,4,1,45,-71474.90000000001,-2256.935804730178,0,3,2,1,1,1
1021,2023-01-07,Bob,North,2971.45,9,Furniture,3365.28,3730.43,New,0.17,Bank Transfer,Online,North-Bob,2023,1,1,5,1,-27316.07,-919.2841878544145,1,1,3,0,0,0
1030,2023-11-26,Alice,West,8727.0,39,Electronics,2041.75,2299.37,Returning,0.24,Bank Transfer,Retail,West-Alice,2023,11,4,6,47,-70901.25,-812.4355448607769,0,3,1,1,0,1
1097,2023-09-20,David,North,6759.76,45,Clothing,1525.13,1868.32,Returning,0.24,Cash,Retail,North-David,2023,9,3,2,38,-61871.090000000004,-915.2853059871948,3,1,0,1,1,1
1028,2023-06-10,Alice,North,7987.15,2,Furniture,3146.12,3255.53,Returning,0.06,Bank Transfer,Online,North-Alice,2023,6,2,5,23,1694.9099999999999,21.220460364460415,0,1,3,1,0,0
1064,2023-05-31,David,South,2579.63,8,Clothing,816.54,1191.9,New,0.03,Cash,Retail,South-David,2023,5,2,2,22,-3952.6899999999996,-153.2270131763082,3,2,0,0,1,1
1097,2023-03-26,David,East,6286.25,7,Clothing,1896.35,2394.2,New,0.22,Bank Transfer,Online,East-David,2023,3,1,6,12,-6988.199999999999,-111.16643467886259,3,0,0,0,0,0
1069,2023-05-27,Charlie,West,5760.29,44,Electronics,1084.73,1420.9,Returning,0.05,Credit Card,Online,West-Charlie,2023,5,2,5,21,-41967.83,-728.571478172106,2,3,1,1,2,0
1061,2023-04-22,Eve,South,8345.02,39,Electronics,3494.19,3746.0,Returning,0.25,Bank Transfer,Retail,South-Eve,2023,4,2,5,16,-127928.39,-1532.990813682891,4,2,1,1,0,1
1048,2023-02-05,David,North,9070.26,42,Electronics,4723.83,5186.19,Returning,0.22,Credit Card,Online,North-David,2023,2,1,6,5,-189330.59999999998,-2087.3778700941316,3,1,1,1,2,0
1019,2023-10-12,Charlie,West,220.35,16,Clothing,4977.78,4995.55,New,0.25,Credit Card,Online,West-Charlie,2023,10,4,3,41,-79424.12999999999,-36044.5336963921,2,3,0,0,2,0
1004,2023-07-07,Eve,North,6772.8,35,Clothing,2278.87,2646.53,Returning,0.09,Bank Transfer,Online,North-Eve,2023,7,3,4,27,-72987.65,-1077.6584278289627,4,1,0,1,0,0
1035,2023-03-23,David,East,613.17,30,Clothing,1300.03,1745.52,New,0.09,Cash,Retail,East-David,2023,3,1,3,12,-38387.73,-6260.536229756838,3,0,0,0,1,1
1064,2023-01-02,David,South,5533.7,10,Electronics,2242.01,2282.23,Returning,0.2,Credit Card,Online,South-David,2023,1,1,0,1,-16886.4,-305.1556824547771,3,2,1,1,2,0
1049,2023-10-30,Alice,East,2947.56,38,Food,4243.98,4474.509999999999,New,0.01,Credit Card,Online,East-Alice,2023,10,4,0,44,-158323.68,-5371.347148149656,0,0,2,0,2,0
1017,2023-07-16,Alice,South,3137.09,18,Furniture,1069.73,1180.04,Returning,0.22,Bank Transfer,Online,South-Alice,2023,7,3,6,28,-16118.05,-513.7898498289816,0,2,3,1,0,0
1044,2023-01-11,Eve,North,3594.29,5,Food,4762.87,5050.46,New,0.25,Cash,Retail,North-Eve,2023,1,1,2,2,-20220.059999999998,-562.5606169785965,4,1,2,0,1,1
1092,2023-08-22,David,East,6250.8,29,Clothing,1742.24,2070.52,New,0.12,Cash,Online,East-David,2023,8,3,1,34,-44274.159999999996,-708.2958981250399,3,0,0,0,1,0
1030,2023-07-14,Bob,East,3407.09,39,Clothing,4929.73,5088.02,New,0.23,Bank Transfer,Retail,East-Bob,2023,7,3,4,28,-188852.37999999998,-5542.92313968812,1,0,0,0,0,1
1093,2023-04-29,Alice,North,7353.72,34,Food,4201.11,4436.5,New,0.05,Cash,Online,North-Alice,2023,4,2,5,17,-135484.02,-1842.387526313213,0,1,2,0,1,0
1046,2023-01-20,Eve,East,4104.82,43,Clothing,4052.42,4199.3,New,0.1,Bank Transfer,Retail,East-Eve,2023,1,1,4,3,-170149.24,-4145.108433500129,4,0,0,0,0,1
1006,2023-09-18,David,West,776.7,45,Furniture,1623.63,1814.63,New,0.29,Bank Transfer,Retail,West-David,2023,9,3,0,38,-72286.65000000001,-9306.894553881808,3,3,3,0,0,1
1099,2023-10-20,David,South,7859.22,23,Clothing,93.45,181.62,Returning,0.3,Bank Transfer,Retail,South-David,2023,10,4,4,42,5709.870000000001,72.65186621573135,3,2,0,1,0,1
1037,2023-09-13,Bob,South,2929.01,5,Furniture,1941.56,2385.48,Returning,0.15,Credit Card,Online,South-Bob,2023,9,3,2,37,-6778.789999999999,-231.4362190637792,1,2,3,1,2,0
1024,2023-08-10,Eve,South,4384.39,30,Food,1543.96,1558.87,Returning,0.28,Credit Card,Online,South-Eve,2023,8,3,3,32,-41934.41,-956.4479893440136,4,2,2,1,2,0
1093,2023-08-14,David,West,6885.89,6,Food,235.12,677.5,Returning,0.16,Credit Card,Online,West-David,2023,8,3,0,33,5475.17,79.51288794912494,3,3,2,1,2,0
1046,2023-02-22,Alice,South,3391.32,46,Clothing,2551.56,2841.68,New,0.09,Bank Transfer,Retail,South-Alice,2023,2,1,2,8,-113980.43999999999,-3360.9461802483984,0,2,0,0,0,1
1053,2023-12-21,Bob,North,660.2,44,Furniture,2045.0,2217.51,Returning,0.08,Credit Card,Online,North-Bob,2023,12,4,3,51,-89319.8,-13529.203271735838,1,1,3,1,2,0
1095,2023-12-08,Eve,East,3801.82,4,Clothing,3191.05,3555.3500000000004,New,0.28,Credit Card,Online,East-Eve,2023,12,4,4,49,-8962.380000000001,-235.73919859435745,4,0,0,0,2,0
1099,2023-12-30,Bob,West,9450.04,29,Electronics,3124.87,3383.67,New,0.05,Credit Card,Retail,West-Bob,2023,12,4,5,52,-81171.19,-858.9507557639968,1,3,1,0,2,1
1060,2023-10-07,Alice,South,6453.17,23,Electronics,647.7,902.26,New,0.17,Bank Transfer,Online,South-Alice,2023,10,4,5,40,-8443.93,-130.84933451311528,0,2,1,0,0,0
1097,2023-03-22,Eve,North,6747.64,6,Electronics,4885.98,4949.95,Returning,0.17,Bank Transfer,Online,North-Eve,2023,3,1,2,12,-22568.239999999998,-334.461233853614,4,1,1,1,0,0
1063,2023-07-21,Bob,East,6359.59,32,Electronics,975.31,1176.17,New,0.22,Bank Transfer,Retail,East-Bob,2023,7,3,4,29,-24850.329999999998,-390.7536492132354,1,0,1,0,0,1
1085,2023-06-07,Charlie,East,2070.02,42,Clothing,2254.11,2382.23,Returning,0.15,Credit Card,Retail,East-Charlie,2023,6,2,2,23,-92602.6,-4473.512333214172,2,0,0,1,2,1
1032,2023-04-30,Alice,West,4241.51,18,Electronics,2466.18,2483.87,Returning,0.08,Cash,Online,West-Alice,2023,4,2,6,17,-40149.729999999996,-946.590483106252,0,3,1,1,1,0
1087,2023-02-28,Alice,West,7534.3,15,Furniture,4074.66,4261.11,Returning,0.05,Credit Card,Retail,West-Alice,2023,2,1,1,9,-53585.59999999999,-711.2220113348286,0,3,3,1,2,1
1033,2023-08-03,Alice,West,1103.59,40,Food,541.19,595.2,Returning,0.19,Credit Card,Online,West-Alice,2023,8,3,3,31,-20544.010000000002,-1861.5618119047838,0,3,2,1,2,0
1067,2023-05-08,Charlie,North,2850.74,32,Food,2171.79,2307.64,Returning,0.22,Bank Transfer,Online,North-Charlie,2023,5,2,0,19,-66646.54,-2337.868062327676,2,1,2,1,0,0
1018,2023-08-12,Charlie,North,2835.56,9,Electronics,3161.09,3216.42,New,0.17,Bank Transfer,Online,North-Charlie,2023,8,3,5,32,-25614.25,-903.3224477704581,2,1,1,0,0,0
1025,2023-07-28,David,West,4376.99,37,Electronics,1115.02,1174.48,New,0.22,Credit Card,Online,West-David,2023,7,3,4,30,-36878.75,-842.5596128846536,3,3,1,0,2,0
1095,2023-04-25,Bob,South,9805.65,10,Electronics,3155.97,3263.49,Returning,0.04,Credit Card,Online,South-Bob,2023,4,2,1,17,-21754.049999999996,-221.85219745758818,1,2,1,1,2,0
1054,2023-07-28,David,East,768.28,20,Clothing,4622.14,5122.070000000001,New,0.26,Cash,Retail,East-David,2023,7,3,4,30,-91674.52,-11932.436091008487,3,0,0,0,1,1
1058,2023-01-14,Bob,East,5235.14,6,Food,4987.71,4998.78,Returning,0.17,Cash,Retail,East-Bob,2023,1,1,5,2,-24691.120000000003,-471.64201912460794,1,0,2,1,1,1
1067,2023-01-09,Charlie,North,1875.71,48,Electronics,210.63,533.5799999999999,New,0.04,Bank Transfer,Online,North-Charlie,2023,1,1,0,2,-8234.529999999999,-439.0086953740183,2,1,1,0,0,0
1046,2023-02-09,Charlie,East,9709.7,3,Furniture,1216.16,1295.37,New,0.14,Cash,Retail,East-Charlie,2023,2,1,3,6,6061.22,62.42437974396737,2,0,3,0,1,1
1024,2023-08-25,David,South,1221.7,42,Electronics,1586.02,2047.13,New,0.25,Cash,Retail,South-David,2023,8,3,4,34,-65391.14,-5352.471146762708,3,2,1,0,1,1
1032,2023-10-08,Eve,East,4095.65,11,Food,2025.67,2081.55,New,0.27,Bank Transfer,Online,East-Eve,2023,10,4,6,40,-18186.72,-444.04966244674233,4,0,2,0,0,0
1047,2023-12-25,David,North,7405.06,43,Electronics,1249.17,1727.15,New,0.08,Cash,Retail,North-David,2023,12,4,0,52,-46309.25000000001,-625.3730557213582,3,1,1,0,1,1
1086,2023-07-20,Bob,North,7075.09,17,Food,1057.27,1366.62,New,0.21,Credit Card,Retail,North-Bob,2023,7,3,3,29,-10898.5,-154.04044330178132,1,1,2,0,2,1
1023,2023-09-03,David,South,4285.01,32,Electronics,4775.04,4785.66,New,0.03,Cash,Online,South-David,2023,9,3,6,35,-148516.27,-3465.949204319243,3,2,1,0,1,0
1066,2023-10-05,Alice,South,3530.59,4,Furniture,4596.68,5044.740000000001,New,0.01,Bank Transfer,Online,South-Alice,2023,10,4,3,40,-14856.130000000001,-420.78321187110373,0,2,3,0,0,0
1027,2023-08-23,Bob,East,4036.36,4,Electronics,282.61,548.25,New,0.17,Credit Card,Online,East-Bob,2023,8,3,2,34,2905.92,71.99357837259312,1,0,1,0,2,0
1002,2023-01-04,Bob,East,2716.34,17,Furniture,1727.12,1865.83,New,0.21,Cash,Online,East-Bob,2023,1,1,2,1,-26644.699999999997,-980.9044523145113,1,0,3,0,1,0
1090,2023-06-03,Eve,North,2132.8,41,Furniture,2055.49,2441.46,New,0.24,Credit Card,Online,North-Eve,2023,6,2,5,22,-82142.29,-3851.382689422355,4,1,3,0,2,0
1017,2023-01-29,Charlie,South,4882.09,19,Electronics,1233.12,1697.1899999999998,New,0.1,Credit Card,Online,South-Charlie,2023,1,1,6,4,-18547.19,-379.90266463748105,2,2,1,0,2,0
1033,2023-04-19,Bob,South,2758.48,5,Furniture,3162.92,3409.9300000000003,New,0.0,Cash,Online,South-Bob,2023,4,2,2,16,-13056.12,-473.3084887329254,1,2,3,0,1,0
1009,2023-04-08,Charlie,South,2945.87,32,Clothing,3219.88,3384.5,Returning,0.14,Cash,Retail,South-Charlie,2023,4,2,5,14,-100090.29000000001,-3397.6478934915667,2,2,0,1,1,1
1043,2023-08-03,David,East,6601.89,22,Electronics,4260.0,4656.58,New,0.0,Bank Transfer,Online,East-David,2023,8,3,3,31,-87118.11,-1319.5934800488951,3,0,1,0,0,0
1048,2023-10-20,Alice,South,9688.52,6,Electronics,3717.3,4061.37,New,0.03,Bank Transfer,Retail,South-Alice,2023,10,4,4,42,-12615.280000000002,-130.2085354625887,0,2,1,0,0,1
1039,2023-03-16,Eve,North,6076.01,35,Furniture,2735.74,3181.23,New,0.1,Credit Card,Retail,North-Eve,2023,3,1,3,11,-89674.89,-1475.8845031525623,4,1,3,0,2,1
1093,2023-11-22,Charlie,North,862.1,22,Furniture,3285.25,3634.58,New,0.13,Bank Transfer,Online,North-Charlie,2023,11,4,2,47,-71413.4,-8283.656188377217,2,1,3,0,0,0
1042,2023-05-26,Bob,East,848.28,1,Electronics,1406.24,1535.57,New,0.08,Credit Card,Retail,East-Bob,2023,5,2,4,21,-557.96,-65.7754515018626,1,0,1,0,2,1
1026,2023-05-08,Charlie,West,9519.09,20,Clothing,2985.63,3452.1400000000003,New,0.17,Credit Card,Retail,West-Charlie,2023,5,2,0,19,-50193.51000000001,-527.2931551230213,2,3,0,0,2,1
1099,2023-12-07,Bob,East,3043.18,22,Furniture,2471.67,2533.04,Returning,0.02,Bank Transfer,Retail,East-Bob,2023,12,4,3,49,-51333.560000000005,-1686.8394245493203,1,0,3,1,0,1
